line,page,dates,month,day,year,time,plot,mass,svl,tl,sex,gravid,group,clutch,color,recap,mark,id,damage
2680,86,7/8/09,7,8,2009,N,9,1.126,43,87,X,NA,NA,NA,R,NA,NA,1937,N
2714,87,8/29/09,8,29,2009,N,4,0.775,44,85,X,NA,NA,NA,R,NA,NA,2011,N
2718,87,8/29/09,8,29,2009,N,5,0.938,44,80,X,NA,NA,NA,R,NA,NA,2015,N
2129,69,5/9/09,5,9,2009,N,4,0.962,44,80,X,NA,NA,NA,R,NA,NA,NA,N
2491,81,6/9/09,6,9,2009,N,3,1.026,44,81,X,NA,NA,NA,R,Y,NA,1807,Y
1521,50,11/6/08,11,6,2008,N,7,1.028,44,70,X,NA,NA,NA,R,NA,NA,1076,Y
2359,77,5/29/09,5,29,2009,N,3,1.086,44,85,X,NA,NA,NA,R,NA,NA,1695,N
2419,78,5/29/09,5,29,2009,N,7,1.1,45,80,X,NA,NA,NA,R,NA,NA,1791,N
2361,77,5/29/09,5,29,2009,N,3,1.101,46,78,X,NA,NA,NA,R,NA,NA,1697,Y
2401,78,5/29/09,5,29,2009,N,9,0.988,47,86,X,NA,NA,NA,R,NA,NA,1777,N
2241,72,5/14/09,5,14,2009,N,4,1.021,47,90,X,NA,NA,NA,R,NA,NA,1569,N
460,15,6/4/08,6,4,2008,N,4,0.716,36,62,X,Y,GF,5,R,NA,NA,260,Y
281,9,5/31/08,5,31,2008,N,9,0.771,36,67,X,Y,GF,5,R,NA,NA,NA,N
710,23,6/11/08,6,11,2008,D,4,0.806,37,67,X,Y,GF,5,R,NA,NA,NA,N
617,20,6/5/08,6,5,2008,N,9,0.843,37,73,X,Y,GF,6,R,NA,NA,NA,N
397,13,6/1/08,6,1,2008,N,4,0.962,37,80,X,Y,GF,8,R,NA,NA,NA,N
293,10,5/31/08,5,31,2008,N,9,0.608,38,53,X,Y,GF,3,R,NA,NA,131,Y
15,1,5/17/08,5,17,2008,N,9,0.708,38,60,X,Y,GF,4,R,NA,NA,NA,Y
2978,95,5/17/11,5,17,2011,N,5,0.76,38,62,X,Y,GF,7,R,N,NA,2235,Y
77,3,5/18/08,5,18,2008,N,5,0.793,38,66,X,Y,GF,3,R,NA,NA,NA,N
3132,99,5/23/11,5,23,2011,N,5,0.808,38,72,X,Y,GF,3,R,N,NA,2408,N
371,12,5/31/08,5,31,2008,N,3,0.819,38,67,X,Y,GF,4,R,NA,NA,197,Y
463,15,6/4/08,6,4,2008,N,4,0.969,38,77,X,Y,GF,5,R,NA,NA,NA,N
12,1,5/17/08,5,17,2008,N,9,0.644,39,57,X,Y,GF,6,R,NA,NA,NA,Y
134,5,5/21/08,5,21,2008,N,5,0.729,39,52,X,Y,GF,4,R,NA,NA,NA,Y
354,12,5/31/08,5,31,2008,N,3,0.791,39,75,X,Y,GF,6,R,NA,NA,181,N
544,18,6/4/08,6,4,2008,N,7,0.81,39,70,X,Y,GF,7,R,NA,NA,300,N
655,21,6/6/08,6,6,2008,N,4,0.934,39,71,X,Y,GF,8,R,NA,NA,NA,N
392,13,5/31/08,5,31,2008,N,4,1.024,39,75,X,Y,GF,7,R,NA,NA,NA,N
3149,100,5/14/09,5,14,2009,N,T1,0.686,40,74,X,Y,GF,3,R,N,NA,1595,N
73,3,5/18/08,5,18,2008,N,4,0.724,40,67,X,Y,GF,5,R,NA,NA,NA,N
122,4,5/21/08,5,21,2008,N,7,0.776,40,67,X,Y,GF,7,R,NA,NA,NA,Y
2065,67,5/7/09,5,7,2009,N,1,0.814,40,71,X,Y,GF,7,R,NA,NA,1477,Y
2040,66,5/7/09,5,7,2009,N,4,0.824,40,73,X,Y,GF,5,R,NA,NA,1514,Y
357,12,5/31/08,5,31,2008,N,3,0.834,40,69,X,Y,GF,6,R,NA,NA,184,N
31,1,5/17/08,5,17,2008,D,4,0.841,40,70,X,Y,GF,6,R,NA,NA,NA,N
367,12,5/31/08,5,31,2008,N,3,0.876,40,72,X,Y,GF,6,R,NA,NA,NA,N
3089,98,5/20/11,5,20,2011,N,5,0.914,40,72,X,Y,GF,6,R,N,NA,2365,Y
1730,56,4/21/09,4,21,2009,N,4,0.921,40,72,X,Y,GF,5,R,NA,NA,1258,N
423,14,6/1/08,6,1,2008,D,4,0.936,40,74,X,Y,GF,6,R,NA,NA,NA,N
1515,50,11/6/08,11,6,2008,N,5,0.998,40,78,X,Y,GF,6,R,NA,NA,1102,N
3056,97,5/20/11,5,20,2011,N,4,0.618,41,65,X,Y,GF,3,R,N,NA,2332,Y
2034,66,5/7/09,5,7,2009,N,4,0.695,41,47,X,Y,GF,7,R,NA,NA,1508,Y
1787,58,4/21/09,4,21,2009,N,4,0.769,41,77,X,Y,GF,5,R,NA,NA,1315,N
297,10,5/31/08,5,31,2008,N,7,0.798,41,78,X,Y,GF,6,R,NA,NA,NA,N
90,3,5/21/08,5,21,2008,N,9,0.817,41,73,X,Y,GF,6,R,NA,NA,NA,N
2223,71,5/14/09,5,14,2009,N,3,0.846,41,67,X,Y,GF,7,R,NA,NA,1551,Y
294,10,5/31/08,5,31,2008,N,9,0.853,41,73,X,Y,GF,7,R,NA,NA,NA,N
661,21,6/6/08,6,6,2008,N,5,0.917,41,83,X,Y,GF,3,R,NA,NA,454,N
445,15,6/4/08,6,4,2008,N,4,0.918,41,74,X,Y,GF,5,R,NA,NA,NA,N
846,27,6/17/08,6,17,2008,N,4,0.92,41,81,X,Y,GF,5,R,NA,NA,NA,N
94,4,5/21/08,5,21,2008,N,4,0.923,41,81,X,Y,GF,5,R,NA,NA,NA,N
2791,89,5/4/11,5,4,2011,N,9,0.961,41,76,X,Y,GF,5,R,N,NA,2048,N
318,11,5/31/08,5,31,2008,N,7,0.969,41,76,X,Y,GF,NA,R,NA,NA,NA,N
89,3,5/21/08,5,21,2008,N,9,0.997,41,79,X,Y,GF,13,R,NA,NA,NA,N
1862,61,4/22/09,4,22,2009,N,5,1.018,41,78,X,Y,GF,9,R,NA,NA,NA,N
2393,78,5/29/09,5,29,2009,N,9,1.055,41,84,X,Y,GF,6,R,NA,NA,NA,N
647,21,6/6/08,6,6,2008,N,4,1.065,41,80,X,Y,GF,7,R,NA,NA,NA,N
2781,89,5/4/11,5,4,2011,N,5,1.114,41,85,X,Y,GF,8,R,Y,RXRO,2038,N
409,13,6/2/08,6,2,2008,N,4,1.169,41,80,X,Y,GF,7,R,NA,NA,NA,N
1682,55,11/15/08,11,15,2008,N,7,1.253,41,71,X,Y,GF,9,R,NA,NA,1210,Y
2062,67,5/7/09,5,7,2009,N,1,0.702,42,48,X,Y,GF,6,R,NA,NA,1474,Y
119,4,5/21/08,5,21,2008,N,4,0.776,42,69,X,Y,GF,7,R,NA,NA,NA,N
2925,93,5/15/11,5,15,2011,N,3,0.789,42,58,X,Y,GF,7,R,N,NA,2182,Y
3141,100,5/14/09,5,14,2009,N,T1,0.792,42,81,X,Y,GF,7,R,N,NA,1587,N
2125,68,5/9/09,5,9,2009,N,4,0.803,42,74,X,Y,GF,8,R,NA,NA,NA,Y
2477,79,6/9/09,6,9,2009,N,T1,0.828,42,80,X,Y,GF,5,R,NA,NA,1848,N
32,1,5/17/08,5,17,2008,D,4,0.844,42,70,X,Y,GF,9,R,NA,NA,NA,N
1832,60,4/21/09,4,21,2009,N,5,0.848,42,78,X,Y,GF,8,R,NA,NA,1376,N
56,2,5/17/08,5,17,2008,D,9,0.853,42,68,X,Y,GF,6,R,NA,NA,NA,N
1729,56,4/21/09,4,21,2009,N,4,0.867,42,76,X,Y,GF,8,R,NA,NA,1257,N
153,5,5/21/08,5,21,2008,N,3,0.872,42,66,X,Y,GF,6,R,NA,NA,NA,Y
8,1,5/17/08,5,17,2008,N,4,0.88,42,78,X,Y,GF,5,R,NA,NA,NA,N
1487,49,11/1/08,11,1,2008,D,9,0.888,42,77,X,Y,GF,6,R,NA,NA,1061,N
2919,93,5/15/11,5,15,2011,N,3,0.889,42,69,X,Y,GF,6,R,N,NA,2176,Y
2963,94,5/17/11,5,17,2011,N,3,0.889,42,80,X,Y,GF,8,R,N,NA,2220,N
284,10,5/31/08,5,31,2008,N,9,0.912,42,78,X,Y,GF,4,R,NA,NA,123,Y
482,16,6/4/08,6,4,2008,N,9,0.946,42,71,X,Y,GF,7,R,NA,NA,NA,Y
1726,56,4/21/09,4,21,2009,N,4,0.949,42,81,X,Y,GF,7,R,NA,NA,1254,N
83,3,5/18/08,5,18,2008,N,3,0.951,42,81,X,Y,GF,10,R,NA,NA,NA,N
93,4,5/21/08,5,21,2008,N,4,0.955,42,81,X,Y,GF,6,R,NA,NA,NA,N
2787,89,5/4/11,5,4,2011,N,9,0.956,42,79,X,Y,GF,5,R,N,NA,2044,N
2830,90,5/4/11,5,4,2011,N,3,0.979,42,77,X,Y,GF,7,R,N,NA,2087,N
2011,65,5/5/09,5,5,2009,N,4,0.98,42,85,X,Y,GF,7,R,NA,NA,1457,N
2828,90,5/4/11,5,4,2011,N,3,1.005,42,78,X,Y,GF,8,R,N,NA,2085,N
166,6,5/22/08,5,22,2008,N,3,1.024,42,81,X,Y,GF,7,R,NA,NA,NA,N
606,19,6/5/08,6,5,2008,N,9,1.026,42,76,X,Y,GF,4,R,NA,NA,402,N
1676,55,11/15/08,11,15,2008,N,3,1.026,42,80,X,Y,GF,6,R,NA,NA,1204,N
532,17,6/5/08,6,5,2008,N,4,1.047,42,80,X,Y,GF,8,R,NA,NA,340,N
16,1,5/17/08,5,17,2008,N,9,1.086,42,77,X,Y,GF,8,R,NA,NA,NA,N
238,8,5/27/08,5,27,2008,N,5,1.097,42,83,X,Y,GF,NA,R,NA,NA,NA,N
1673,54,11/15/08,11,15,2008,N,3,1.159,42,77,X,Y,GF,8,R,NA,NA,1201,Y
1573,51,11/8/08,11,8,2008,N,9,1.328,42,87,X,Y,GF,13,R,NA,NA,NA,Y
1516,50,11/6/08,11,6,2008,N,5,0.816,43,75,X,Y,GF,7,R,NA,NA,1066,Y
2944,94,5/15/11,5,15,2011,N,T1,0.842,43,76,X,Y,GF,8,R,N,NA,2201,N
548,18,6/4/08,6,4,2008,N,7,0.89,43,69,X,Y,GF,8,R,NA,NA,NA,Y
1742,57,4/21/09,4,21,2009,N,3,0.925,43,80,X,Y,GF,7,R,NA,NA,1270,N
14,1,5/17/08,5,17,2008,N,9,0.926,43,82,X,Y,GF,9,R,NA,NA,NA,N
2749,88,4/13/11,4,13,2011,N,9,0.934,43,69,X,Y,GF,5,R,Y,OGGX,2006,Y
2996,95,5/17/11,5,17,2011,N,4,0.944,43,77,X,Y,GF,6,R,N,NA,2253,Y
3,1,5/17/08,5,17,2008,N,7,0.947,43,77,X,Y,GF,6,R,NA,NA,NA,N
227,8,5/27/08,5,27,2008,N,4,0.948,43,70,X,Y,GF,6,R,NA,NA,NA,Y
3075,98,5/20/11,5,20,2011,N,5,0.949,43,76,X,Y,GF,5,R,N,NA,2351,Y
2863,91,5/7/11,5,7,2011,N,9,0.96,43,82,X,Y,GF,NA,R,N,NA,2120,N
75,3,5/18/08,5,18,2008,N,5,0.974,43,74,X,Y,GF,10,R,NA,NA,NA,N
168,6,5/22/08,5,22,2008,N,7,0.982,43,79,X,Y,GF,8,R,NA,NA,NA,N
2808,89,5/4/11,5,4,2011,N,4,0.986,43,76,X,Y,GF,8,R,N,NA,2065,N
209,7,5/23/08,5,23,2008,N,5,0.99,43,72,X,Y,GF,8,R,NA,NA,NA,Y
2823,90,5/4/11,5,4,2011,N,4,1.001,43,75,X,Y,GF,7,R,N,NA,2080,N
198,7,5/22/08,5,22,2008,D,3,1.03,43,74,X,Y,GF,6,R,NA,NA,43,N
1806,59,4/21/09,4,21,2009,N,7,1.042,43,82,X,Y,GF,7,R,NA,NA,1334,Y
2846,91,5/7/11,5,7,2011,N,9,1.043,43,80,X,Y,GF,6,R,N,NA,2103,N
1670,54,11/15/08,11,15,2008,N,4,1.046,43,75,X,Y,GF,9,R,NA,NA,1198,Y
144,5,5/21/08,5,21,2008,N,3,1.079,43,81,X,Y,GF,9,R,NA,NA,NA,N
1672,54,11/15/08,11,15,2008,N,3,1.095,43,80,X,Y,GF,9,R,NA,NA,1200,Y
2768,88,5/4/11,5,4,2011,N,7,1.109,43,80,X,Y,GF,6,R,N,NA,2025,N
4,1,5/17/08,5,17,2008,N,7,1.153,43,85,X,Y,GF,8,R,NA,NA,NA,N
1812,59,4/21/09,4,21,2009,N,7,1.169,43,85,X,Y,GF,9,R,NA,NA,1340,N
1725,56,4/21/09,4,21,2009,N,4,0.816,44,61,X,Y,GF,7,R,NA,NA,1253,N
138,5,5/21/08,5,21,2008,N,5,0.884,44,82,X,Y,GF,6,R,NA,NA,NA,N
701,22,6/10/08,6,10,2008,N,5,0.932,44,69,X,Y,GF,4,TAN,NA,NA,NA,Y
1906,62,4/22/09,4,22,2009,N,9,0.936,44,82,X,Y,GF,9,R,NA,NA,NA,N
29,1,5/17/08,5,17,2008,D,4,0.967,44,83,X,Y,GF,5,R,NA,NA,NA,N
2836,90,5/4/11,5,4,2011,N,3,0.992,44,90,X,Y,GF,6,R,N,NA,2093,N
1754,57,4/21/09,4,21,2009,N,3,0.993,44,85,X,Y,GF,10,R,NA,NA,1282,N
1936,63,4/22/09,4,22,2009,N,7,1.021,44,80,X,Y,GF,10,R,NA,NA,NA,Y
290,10,5/31/08,5,31,2008,N,9,1.032,44,80,X,Y,GF,9,R,NA,NA,NA,N
3145,100,5/14/09,5,14,2009,N,T1,1.044,44,80,X,Y,GF,9,R,N,NA,1591,Y
2430,76,5/27/09,5,27,2009,N,5,1.046,44,85,X,Y,GF,8,R,NA,NA,1651,N
6,1,5/17/08,5,17,2008,N,4,1.055,44,77,X,Y,GF,5,R,NA,NA,NA,N
2927,93,5/15/11,5,15,2011,N,3,1.062,44,83,X,Y,GF,7,R,N,NA,2184,N
1520,50,11/6/08,11,6,2008,N,9,1.068,44,82,X,Y,GF,7,TAN,NA,NA,1057,N
255,9,5/31/08,5,31,2008,N,5,1.078,44,86,X,Y,GF,8,R,NA,NA,NA,N
79,3,5/18/08,5,18,2008,N,9,1.081,44,76,X,Y,GF,8,R,NA,NA,NA,N
147,5,5/21/08,5,21,2008,N,3,1.093,44,80,X,Y,GF,7,R,NA,NA,NA,N
1658,54,11/15/08,11,15,2008,N,9,1.105,44,80,X,Y,GF,7,R,NA,NA,1186,Y
64,3,5/17/08,5,17,2008,D,7,1.124,44,82,X,Y,GF,11,R,NA,NA,NA,N
2219,71,5/14/09,5,14,2009,N,3,1.131,44,86,X,Y,GF,8,R,Y,NA,1547,N
2423,76,5/27/09,5,27,2009,N,9,1.158,44,83,X,Y,GF,7,R,NA,NA,1644,N
563,18,6/5/08,6,5,2008,N,7,1.189,44,85,X,Y,GF,13,R,NA,NA,360,N
135,5,5/21/08,5,21,2008,N,5,1.203,44,80,X,Y,GF,8,R,NA,NA,NA,N
164,6,5/22/08,5,22,2008,N,3,0.855,45,77,X,Y,GF,5,R,NA,NA,NA,N
358,12,5/31/08,5,31,2008,N,3,0.887,45,78,X,Y,GF,5,R,NA,NA,185,N
178,6,5/22/08,5,22,2008,D,4,0.903,45,85,X,Y,GF,6,R,NA,NA,NA,N
2001,65,5/5/09,5,5,2009,N,3,0.96,45,83,X,Y,GF,6,R,NA,NA,1447,N
2880,92,5/7/11,5,7,2011,N,3,0.973,45,58,X,Y,GF,8,R,N,NA,2137,Y
1802,59,4/21/09,4,21,2009,N,7,0.976,45,82,X,Y,GF,7,R,NA,NA,1330,N
1774,58,4/21/09,4,21,2009,N,4,0.983,45,76,X,Y,GF,7,R,NA,NA,1302,Y
2747,88,4/13/11,4,13,2011,N,7,0.992,45,85,X,Y,GF,9,R,N,NA,2004,N
1910,62,4/22/09,4,22,2009,N,9,0.999,45,77,X,Y,GF,9,R,NA,NA,NA,N
3273,104,6/9/11,6,9,2011,N,3,1.01,45,77,X,Y,GF,6,R,N,NA,2489,Y
651,21,6/6/08,6,6,2008,N,4,1.01,45,65,X,Y,GF,7,R,NA,NA,445,N
3043,97,5/20/11,5,20,2011,N,3,1.016,45,80,X,Y,GF,6,R,N,NA,2319,N
3058,97,5/20/11,5,20,2011,N,4,1.041,45,81,X,Y,GF,7,R,N,NA,2334,Y
48,2,5/17/08,5,17,2008,D,3,1.044,45,79,X,Y,GF,7,R,NA,NA,NA,N
526,17,6/5/08,6,5,2008,N,4,1.05,45,71,X,Y,GF,8,R,NA,NA,334,Y
1946,63,4/22/09,4,22,2009,N,7,1.055,45,89,X,Y,GF,7,R,NA,NA,NA,N
3271,104,6/9/11,6,9,2011,N,3,1.06,45,84,X,Y,GF,6,R,N,NA,2487,N
1982,64,5/5/09,5,5,2009,N,5,1.06,45,83,X,Y,GF,7,R,NA,NA,1428,N
1656,54,11/15/08,11,15,2008,N,9,1.066,45,79,X,Y,GF,6,R,NA,NA,1184,N
2752,88,4/13/11,4,13,2011,N,4,1.072,45,77,X,Y,GF,9,R,N,NA,2009,Y
1844,60,4/21/09,4,21,2009,N,5,1.072,45,87,X,Y,GF,8,R,NA,NA,1388,N
71,3,5/18/08,5,18,2008,N,4,1.08,45,80,X,Y,GF,7,R,NA,NA,NA,N
1939,63,4/22/09,4,22,2009,N,7,1.082,45,88,X,Y,GF,8,R,NA,NA,NA,N
1865,61,4/22/09,4,22,2009,N,5,1.084,45,80,X,Y,GF,7,R,NA,NA,NA,Y
118,4,5/21/08,5,21,2008,N,4,1.086,45,71,X,Y,GF,5,R,NA,NA,NA,N
2948,94,5/15/11,5,15,2011,N,7,1.092,45,81,X,Y,GF,7,R,N,NA,2205,N
233,8,5/27/08,5,27,2008,N,7,1.149,45,87,X,Y,GF,10,R,NA,NA,76,N
3030,96,5/20/11,5,20,2011,N,7,1.158,45,83,X,Y,GF,11,R,Y,OROO,2306,Y
2748,88,4/13/11,4,13,2011,N,7,1.202,45,85,X,Y,GF,8,R,N,NA,2005,Y
1940,63,4/22/09,4,22,2009,N,7,1.203,45,84,X,Y,GF,10,R,NA,NA,NA,Y
2057,66,5/5/09,5,5,2009,N,7,1.208,45,84,X,Y,GF,11,R,NA,NA,NA,N
1723,56,4/21/09,4,21,2009,N,4,1.227,45,82,X,Y,GF,9,R,NA,NA,1251,N
1685,55,11/15/08,11,15,2008,N,7,1.358,45,66,X,Y,GF,7,R,NA,NA,1213,Y
398,13,6/1/08,6,1,2008,N,4,1.39,45,81,X,Y,GF,6,R,NA,NA,173,Y
3279,104,6/9/11,6,9,2011,N,3,0.885,46,65,X,Y,GF,5,R,N,NA,2495,Y
2755,88,4/13/11,4,13,2011,N,5,1.013,46,75,X,Y,GF,8,R,N,NA,2012,Y
604,19,6/5/08,6,5,2008,N,9,1.028,46,76,X,Y,GF,8,R,NA,NA,NA,N
1749,57,4/21/09,4,21,2009,N,9,1.036,46,88,X,Y,GF,10,R,NA,NA,1277,N
2638,85,6/19/09,6,19,2009,N,9,1.039,46,81,X,Y,GF,7,R,NA,NA,NA,N
1961,64,4/22/09,4,22,2009,N,4,1.04,46,83,X,Y,GF,5,R,NA,NA,NA,N
2197,71,5/14/09,5,14,2009,N,9,1.056,46,78,X,Y,GF,9,R,NA,NA,1525,Y
2468,79,5/28/09,5,28,2009,N,T1,1.089,46,79,X,Y,GF,9,R,NA,NA,1719,Y
1663,54,11/15/08,11,15,2008,N,9,1.112,46,63,X,Y,GF,11,R,NA,NA,1191,Y
148,5,5/21/08,5,21,2008,N,3,1.132,46,87,X,Y,GF,9,R,NA,NA,NA,N
3016,96,5/20/11,5,20,2011,N,9,1.137,46,85,X,Y,GF,8,R,N,NA,2273,Y
1837,60,4/21/09,4,21,2009,N,5,1.169,46,92,X,Y,GF,13,R,NA,NA,1381,N
3259,103,6/9/11,6,9,2011,N,7,1.185,46,82,X,Y,GF,6,R,N,NA,2475,Y
1645,54,11/6/08,11,6,2008,N,3,1.25,46,80,X,Y,GF,10,R,NA,NA,1140,Y
1724,56,4/21/09,4,21,2009,N,4,1.251,46,88,X,Y,GF,10,R,NA,NA,1252,N
1710,56,4/21/09,4,21,2009,N,3,1.262,46,89,X,Y,GF,NA,R,NA,NA,1238,N
1648,54,11/15/08,11,15,2008,N,5,1.299,46,85,X,Y,GF,9,R,NA,NA,1176,Y
2074,67,5/7/09,5,7,2009,N,7,1.388,46,85,X,Y,GF,9,R,NA,NA,1486,Y
1900,62,4/21/09,4,21,2009,N,4,1.486,46,92,X,Y,GF,12,R,NA,NA,1366,N
1864,61,4/22/09,4,22,2009,N,5,0.929,47,82,X,Y,GF,5,R,NA,NA,NA,N
1772,58,4/21/09,4,21,2009,N,4,0.964,47,81,X,Y,GF,7,R,NA,NA,1300,N
10,1,5/17/08,5,17,2008,N,5,1.022,47,83,X,Y,GF,6,R,NA,NA,NA,N
2247,72,5/14/09,5,14,2009,N,4,1.032,47,70,X,Y,GF,2,R,NA,NA,1575,Y
1504,49,11/6/08,11,6,2008,N,4,1.055,47,72,X,Y,GF,7,R,NA,NA,1071,N
1733,57,4/21/09,4,21,2009,N,4,1.076,47,79,X,Y,GF,8,R,NA,NA,1261,N
2221,71,5/14/09,5,14,2009,N,3,1.082,47,88,X,Y,GF,8,R,NA,NA,1549,N
2203,71,5/14/09,5,14,2009,N,9,1.122,47,90,X,Y,GF,8,R,NA,NA,1531,N
1827,59,4/21/09,4,21,2009,N,7,1.124,47,82,X,Y,GF,8,R,NA,NA,1355,N
2213,71,5/14/09,5,14,2009,N,3,1.131,47,89,X,Y,GF,6,R,Y,NA,1541,Y
2472,79,6/9/09,6,9,2009,N,T1,1.159,47,87,X,Y,GF,5,R,NA,NA,1843,N
1852,60,4/21/09,4,21,2009,N,5,1.16,47,83,X,Y,GF,9,R,NA,NA,1396,N
1666,54,11/15/08,11,15,2008,N,4,1.161,47,91,X,Y,GF,7,R,NA,NA,1194,N
2058,66,5/5/09,5,5,2009,N,7,1.187,47,88,X,Y,GF,11,R,NA,NA,NA,N
3113,99,5/23/11,5,23,2011,N,3,1.19,47,93,X,Y,GF,11,R,N,NA,2389,N
2869,91,5/7/11,5,7,2011,N,5,1.19,47,90,X,Y,GF,8,R,N,NA,2126,N
2182,70,5/9/09,5,9,2009,N,3,1.194,47,86,X,Y,GF,8,R,NA,NA,NA,N
126,5,5/21/08,5,21,2008,N,5,1.235,47,86,X,Y,GF,8,R,NA,NA,NA,N
2856,91,5/7/11,5,7,2011,N,9,1.236,47,92,X,Y,GF,9,R,N,NA,2113,N
1667,54,11/15/08,11,15,2008,N,4,1.266,47,76,X,Y,GF,8,R,NA,NA,1195,Y
2837,90,5/4/11,5,4,2011,N,3,1.293,47,64,X,Y,GF,9,R,N,NA,2094,Y
2756,88,4/13/11,4,13,2011,N,5,1.324,47,87,X,Y,GF,9,R,N,NA,2013,Y
1491,49,11/1/08,11,1,2008,D,7,1.328,47,89,X,Y,GF,12,R,NA,NA,1062,N
2006,65,5/5/09,5,5,2009,N,4,1.345,47,89,X,Y,GF,9,R,NA,NA,1452,N
1813,59,4/21/09,4,21,2009,N,7,1.351,47,87,X,Y,GF,7,R,NA,NA,1341,N
2726,87,10/24/09,10,24,2009,N,T,1.39,47,89,X,Y,GF,11,R,NA,NA,2023,N
465,15,6/4/08,6,4,2008,N,7,1.429,47,83,X,Y,GF,8,R,NA,NA,264,Y
2820,90,5/4/11,5,4,2011,N,4,1.074,48,72,X,Y,GF,9,R,N,NA,2077,Y
1966,64,5/5/09,5,5,2009,N,5,1.12,48,77,X,Y,GF,10,R,NA,NA,1412,Y
2279,73,5/27/09,5,27,2009,N,7,1.133,48,85,X,Y,GF,7,R,NA,NA,1634,Y
1780,58,4/21/09,4,21,2009,N,9,1.155,48,90,X,Y,GF,9,R,NA,NA,1308,N
152,5,5/21/08,5,21,2008,N,3,1.171,48,80,X,Y,GF,6,R,NA,NA,NA,Y
1644,54,11/6/08,11,6,2008,N,3,1.172,48,70,X,Y,GF,6,R,NA,NA,1139,Y
2906,92,5/15/11,5,15,2011,N,4,1.254,48,84,X,Y,GF,9,R,N,NA,2163,Y
2735,87,10/24/09,10,24,2009,N,T,1.269,48,87,X,Y,GF,6,R,NA,NA,2032,Y
1839,60,4/21/09,4,21,2009,N,5,1.285,48,88,X,Y,GF,9,R,NA,NA,1383,N
2769,88,5/4/11,5,4,2011,N,7,1.288,48,87,X,Y,GF,9,R,N,NA,2026,N
2041,66,5/7/09,5,7,2009,N,4,1.347,48,84,X,Y,GF,7,R,NA,NA,1515,Y
1826,59,4/21/09,4,21,2009,N,7,1.35,48,86,X,Y,GF,8,R,NA,NA,1354,Y
1751,57,4/21/09,4,21,2009,N,9,1.355,48,95,X,Y,GF,9,R,NA,NA,1279,Y
1817,59,4/21/09,4,21,2009,N,7,1.392,48,88,X,Y,GF,10,R,NA,NA,1345,N
2774,88,5/4/11,5,4,2011,N,7,1.462,48,88,X,Y,GF,9,R,N,NA,2031,N
2246,72,5/14/09,5,14,2009,N,4,1.098,49,68,X,Y,GF,8,TAN,NA,NA,1574,Y
2993,95,5/17/11,5,17,2011,N,4,1.192,49,88,X,Y,GF,6,R,N,NA,2250,Y
1920,62,4/22/09,4,22,2009,N,9,1.223,49,58,X,Y,GF,10,R,NA,NA,NA,Y
1868,61,4/22/09,4,22,2009,N,5,1.273,49,85,X,Y,GF,9,R,NA,NA,NA,N
2061,67,5/7/09,5,7,2009,N,1,1.304,49,84,X,Y,GF,7,R,NA,NA,1473,Y
2761,88,5/4/11,5,4,2011,N,7,1.328,49,90,X,Y,GF,8,R,Y,ORRX,2018,N
1653,54,11/15/08,11,15,2008,N,9,1.808,49,92,X,Y,GF,9,R,NA,NA,1181,N
1877,61,4/22/09,4,22,2009,N,3,1.26,50,92,X,Y,GF,8,R,NA,NA,NA,Y
1728,56,4/21/09,4,21,2009,N,4,1.433,50,85,X,Y,GF,9,R,NA,NA,1256,N
1800,59,4/21/09,4,21,2009,N,7,1.603,50,93,X,Y,GF,10,R,NA,NA,1328,N
1721,56,4/21/09,4,21,2009,N,4,1.445,51,96,X,Y,GF,8,R,NA,NA,1249,N
1793,58,4/21/09,4,21,2009,N,9,1.682,51,98,X,Y,GF,11,R,NA,NA,1321,N
2792,89,5/4/11,5,4,2011,N,9,1.74,51,96,X,Y,GF,10,R,N,NA,2049,N
3091,98,5/20/11,5,20,2011,N,5,1.458,52,91,X,Y,GF,7,R,N,NA,2367,Y
3105,98,5/23/11,5,23,2011,N,9,1.61,52,95,X,Y,GF,8,R,N,NA,2381,N
2249,72,5/14/09,5,14,2009,N,4,1.336,53,82,X,Y,GF,9,R,NA,NA,1577,Y
742,24,6/11/08,6,11,2008,D,5,0.771,35,69,Y,N,Y,NA,R,NA,NA,515,N
746,24,6/11/08,6,11,2008,D,5,0.913,37,78,Y,N,Y,NA,R,NA,NA,519,N
744,24,6/11/08,6,11,2008,D,5,0.797,44,74,Y,N,Y,NA,R,NA,NA,517,N
2598,84,6/12/09,6,12,2009,N,3,0.411,29,36,Y,N,Y,NA,R,NA,NA,NA,Y
2561,83,6/12/09,6,12,2009,N,5,0.366,30,53,Y,N,Y,NA,R,NA,NA,NA,N
2086,67,5/7/09,5,7,2009,N,7,0.434,30,55,Y,N,Y,NA,R,NA,NA,1498,Y
180,6,5/22/08,5,22,2008,D,4,0.35,31,49,Y,N,Y,NA,R,NA,NA,25,N
2615,84,6/14/09,6,14,2009,N,5,0.402,31,56,Y,N,Y,NA,R,NA,NA,1863,N
2566,83,6/12/09,6,12,2009,N,5,0.409,31,52,Y,N,Y,NA,R,NA,NA,NA,N
2610,84,6/14/09,6,14,2009,N,5,0.432,31,54,Y,N,Y,NA,R,NA,NA,1858,Y
2866,91,5/7/11,5,7,2011,N,9,0.529,31,67,Y,N,Y,NA,R,N,NA,2123,N
