featureid,species,catch,year_min,year_max
202982741,BKT,0,NA,NA
202982766,BKT,0,NA,NA
202982775,BKT,0,NA,NA
202982804,BKT,0,NA,NA
202982811,BKT,1,2007,2007
202982926,BKT,26,1996,2004
202982927,BKT,0,NA,NA
202982936,BKT,0,NA,NA
202982949,BKT,202,1993,1993
202982956,BKT,3,1998,1998
202982970,BKT,0,NA,NA
202982974,BKT,3,1995,1995
202982976,BKT,1,1999,1999
202982980,BKT,1,1991,1991
202983002,BKT,0,NA,NA
202983007,BKT,222,1995,1995
202983024,BKT,0,NA,NA
202983050,BKT,1,1999,1999
202983114,BKT,0,NA,NA
202983130,BKT,253,1995,1995
202983150,BKT,197,1995,1995
202983168,BKT,1,2009,2009
202983177,BKT,0,NA,NA
202983215,BKT,10,1998,1998
202983216,BKT,199,1998,1998
202983229,BKT,0,NA,NA
202983242,BKT,0,NA,NA
202983252,BKT,0,NA,NA
202983253,BKT,63,1999,2010
202983262,BKT,0,NA,NA
202983269,BKT,15,2006,2006
202983270,BKT,0,NA,NA
202983293,BKT,3,1992,1992
202983312,BKT,0,NA,NA
202983313,BKT,0,NA,NA
202983380,BKT,0,NA,NA
202983401,BKT,0,NA,NA
202983471,BKT,196,1995,1995
202983473,BKT,158,2001,2001
202983491,BKT,456,1999,2010
202983519,BKT,0,NA,NA
202983534,BKT,38,1996,1996
202983547,BKT,102,2006,2007
202983555,BKT,402,1995,2001
202983637,BKT,0,NA,NA
202983667,BKT,3,1997,1997
202983672,BKT,71,2001,2001
202983674,BKT,0,NA,NA
202983680,BKT,230,2004,2004
202983686,BKT,7,1991,1991
202983700,BKT,58,2009,2009
202983716,BKT,24,1997,1997
202983727,BKT,0,NA,NA
202983816,BKT,18,1994,1994
202983874,BKT,157,2009,2009
202983883,BKT,2,1998,1998
202983890,BKT,0,NA,NA
202983957,BKT,1,1991,1991
202983969,BKT,0,NA,NA
202984002,BKT,0,NA,NA
202984018,BKT,42,1995,2004
202984019,BKT,718,1994,2002
202984032,BKT,0,NA,NA
202984055,BKT,0,NA,NA
202984071,BKT,0,NA,NA
202984094,BKT,27,1995,2004
202984119,BKT,34,1994,1994
202984134,BKT,109,2006,2007
202984155,BKT,380,1995,2004
202984156,BKT,1,1996,1996
202984159,BKT,31,1998,1998
202984170,BKT,10,1996,1996
202984174,BKT,0,NA,NA
202984185,BKT,73,1992,1992
202984189,BKT,0,NA,NA
202984197,BKT,0,NA,NA
202984204,BKT,33,2006,2007
202984256,BKT,8,1998,1998
202984295,BKT,0,NA,NA
202984302,BKT,0,NA,NA
202984324,BKT,0,NA,NA
202984331,BKT,0,NA,NA
202984353,BKT,74,1995,1995
202984354,BKT,7,1996,1996
202984356,BKT,2,1994,2000
202984369,BKT,0,NA,NA
202984407,BKT,1,2007,2007
202984413,BKT,2,2004,2004
202984418,BKT,6,2010,2010
202984422,BKT,81,2006,2010
202984442,BKT,2,2007,2007
202984455,BKT,77,1998,2006
202984477,BKT,0,NA,NA
202984496,BKT,232,1998,1998
202984505,BKT,0,NA,NA
202984506,BKT,0,NA,NA
202984509,BKT,115,1995,1995
202984543,BKT,0,NA,NA
202984559,BKT,0,NA,NA
202984572,BKT,1,2001,2001
202984596,BKT,13,2004,2004
202984615,BKT,227,1995,2004
202984660,BKT,1,2005,2005
202984677,BKT,5,2007,2007
202984686,BKT,0,NA,NA
202984696,BKT,4,2001,2001
202984704,BKT,1,2009,2009
202984735,BKT,9,2004,2004
202984750,BKT,85,1995,1995
202984751,BKT,70,1995,2004
202984760,BKT,0,NA,NA
202984766,BKT,124,2010,2010
202984789,BKT,0,NA,NA
202984798,BKT,0,NA,NA
202984817,BKT,1,2010,2010
202984879,BKT,16,2008,2008
202984885,BKT,13,1992,1996
202984913,BKT,2,2001,2001
202984915,BKT,0,NA,NA
202984918,BKT,0,NA,NA
202984946,BKT,13,2001,2002
202984963,BKT,33,2001,2001
202984970,BKT,534,1999,2004
202984974,BKT,90,1995,2004
202984975,BKT,440,1995,2004
202984984,BKT,1,2009,2009
202985032,BKT,0,NA,NA
202985037,BKT,69,1998,1998
202985071,BKT,255,2009,2009
202985082,BKT,1,2010,2010
202985102,BKT,0,NA,NA
202985104,BKT,0,NA,NA
202985138,BKT,27,2007,2007
202985145,BKT,2,2005,2005
202985197,BKT,0,NA,NA
202985206,BKT,0,NA,NA
202985231,BKT,0,NA,NA
202985313,BKT,22,1995,1995
202985317,BKT,1,1998,1998
202985350,BKT,2,2005,2005
202985365,BKT,91,2004,2004
202985367,BKT,0,NA,NA
202985371,BKT,104,2004,2004
202985380,BKT,3,1998,1998
202985391,BKT,1,2002,2002
202985398,BKT,66,1995,1995
202985430,BKT,1,2001,2001
202985450,BKT,0,NA,NA
202985484,BKT,0,NA,NA
202985489,BKT,141,2004,2004
202985501,BKT,2,2005,2005
202985508,BKT,1,2001,2001
202985509,BKT,0,NA,NA
202985531,BKT,0,NA,NA
202985532,BKT,4,2008,2008
202985537,BKT,0,NA,NA
202985548,BKT,18,1999,2005
202985564,BKT,0,NA,NA
202985586,BKT,10,1999,1999
202985601,BKT,56,1992,1996
202985609,BKT,0,NA,NA
202985610,BKT,0,NA,NA
202985646,BKT,159,1995,2004
202985650,BKT,0,NA,NA
202985652,BKT,0,NA,NA
202985663,BKT,0,NA,NA
202985675,BKT,1,1995,1995
202985680,BKT,225,1995,1995
202985688,BKT,146,1995,1995
202985703,BKT,0,NA,NA
202985709,BKT,4,1998,1998
202985741,BKT,34,1999,2005
202985742,BKT,37,1999,2005
202985752,BKT,3,1993,1993
202985757,BKT,105,2010,2010
202985781,BKT,1,1994,1994
202985851,BKT,23,1999,2005
202985894,BKT,124,2002,2002
202985903,BKT,2,1993,1993
202985916,BKT,155,1995,1995
202985926,BKT,129,1993,2007
202985935,BKT,0,NA,NA
202985937,BKT,16,1996,1996
202985960,BKT,48,1997,1997
202985973,BKT,0,NA,NA
202985980,BKT,28,1995,1995
202985984,BKT,650,1996,2010
202986011,BKT,0,NA,NA
202986020,BKT,49,1999,2005
202986038,BKT,19,2004,2004
202986044,BKT,129,2002,2002
202986057,BKT,29,1992,1996
202986074,BKT,1,1993,1993
202986098,BKT,2,2010,2010
202986111,BKT,0,NA,NA
202986119,BKT,212,1992,2002
202986128,BKT,30,2005,2005
202986137,BKT,2,2003,2003
202986162,BKT,159,1996,2001
202986177,BKT,58,1992,2002
202986211,BKT,129,2009,2009
202986225,BKT,1,1998,1998
202986235,BKT,0,NA,NA
202986240,BKT,71,1993,1993
202986248,BKT,20,1997,1997
202986258,BKT,3,1996,1996
202986285,BKT,9,1998,1998
202986348,BKT,133,2002,2002
202986389,BKT,9,2001,2001
202986396,BKT,0,NA,NA
202986411,BKT,9,2005,2005
202986431,BKT,61,1994,1994
202986445,BKT,18,1994,2010
202986461,BKT,186,2004,2004
202986466,BKT,0,NA,NA
202986467,BKT,46,2004,2004
202986488,BKT,0,NA,NA
202986494,BKT,127,2005,2005
202986516,BKT,32,2008,2010
202986534,BKT,113,2003,2003
202986539,BKT,19,1994,1994
202986567,BKT,136,1996,1996
202986580,BKT,22,1992,1992
202986606,BKT,21,1993,1993
202986617,BKT,47,2008,2010
202986633,BKT,36,2010,2010
202986635,BKT,0,NA,NA
202986647,BKT,0,NA,NA
202986716,BKT,10,2003,2009
202986788,BKT,0,NA,NA
202986853,BKT,0,NA,NA
202986872,BKT,0,NA,NA
202986930,BKT,0,NA,NA
202986932,BKT,20,1996,1999
202986946,BKT,135,2002,2002
202986965,BKT,54,1992,1992
202986967,BKT,0,NA,NA
202986983,BKT,7,2010,2010
202987028,BKT,7,2008,2009
202987058,BKT,37,1997,1997
202987119,BKT,4,1994,1994
202987122,BKT,900,2002,2010
202987134,BKT,20,1992,2002
202987135,BKT,4,2002,2002
202987136,BKT,1,1996,1996
202987156,BKT,12,1992,1994
202987203,BKT,3,2006,2007
202987259,BKT,252,1992,2002
202987335,BKT,119,1993,1993
202987355,BKT,22,2005,2005
202987357,BKT,9,2001,2001
202987469,BKT,79,1994,1994
202987470,BKT,393,2002,2002
202987476,BKT,89,1993,1993
202987495,BKT,1,2009,2009
202987502,BKT,167,1991,2002
202987521,BKT,0,NA,NA
202987542,BKT,0,NA,NA
202987554,BKT,72,1999,1999
202987564,BKT,2,1992,1992
202987581,BKT,319,2003,2006
202987588,BKT,0,NA,NA
202987594,BKT,9,2006,2007
202987601,BKT,12,1997,1997
202987606,BKT,38,2003,2003
202987618,BKT,0,NA,NA
202987638,BKT,231,1998,1998
202987644,BKT,18,1996,1996
202987671,BKT,0,NA,NA
202987689,BKT,0,NA,NA
202987732,BKT,82,2002,2002
202987744,BKT,6,2010,2010
202987762,BKT,0,NA,NA
202987814,BKT,0,NA,NA
202987833,BKT,69,1991,1992
202987843,BKT,0,NA,NA
202987867,BKT,799,1993,2010
202987890,BKT,0,NA,NA
202987893,BKT,1,2002,2002
202987914,BKT,298,1993,2004
202987919,BKT,177,1999,1999
202987928,BKT,9,1993,1993
202987937,BKT,161,1995,1995
202987978,BKT,31,1996,1996
202987986,BKT,0,NA,NA
202987997,BKT,44,1993,1993
202987998,BKT,380,1991,2000
202988004,BKT,1,2001,2001
202988015,BKT,94,2008,2008
202988016,BKT,308,2006,2006
202988034,BKT,2,1997,1997
202988038,BKT,14,1992,1992
202988044,BKT,174,2006,2007
202988083,BKT,174,2009,2010
202988090,BKT,1046,1993,2010
202988095,BKT,0,NA,NA
202988104,BKT,62,2003,2004
202988144,BKT,1,1993,1993
202988152,BKT,179,1998,1998
202988173,BKT,0,NA,NA
202988209,BKT,5,1997,1997
202988216,BKT,0,NA,NA
202988247,BKT,147,2004,2004
202988261,BKT,36,1994,1994
202988287,BKT,60,1993,1993
202988309,BKT,9,2001,2001
202988310,BKT,135,1991,1992
202988343,BKT,86,1992,1992
202988349,BKT,149,2005,2010
202988364,BKT,48,1998,1998
202988387,BKT,1,2009,2009
202988404,BKT,27,1995,1995
202988423,BKT,15,2002,2002
202988432,BKT,324,1991,2006
202988481,BKT,17,2001,2001
202988512,BKT,219,1993,2002
202988514,BKT,40,1995,1995
202988537,BKT,73,1991,1991
202988569,BKT,776,1993,2010
202988576,BKT,2,2009,2009
202988580,BKT,149,1993,1993
202988628,BKT,108,1993,1993
202988651,BKT,8,2010,2010
202988667,BKT,1,2009,2009
202988668,BKT,0,NA,NA
202988672,BKT,553,1993,2010
202988703,BKT,0,NA,NA
202988715,BKT,13,2001,2001
202988749,BKT,0,NA,NA
202988759,BKT,210,2005,2010
202988769,BKT,397,1993,2002
202988795,BKT,184,1995,1995
202988801,BKT,354,2002,2010
202988825,BKT,19,2010,2010
202988840,BKT,0,NA,NA
202988857,BKT,150,1999,1999
202988887,BKT,103,2003,2003
202988913,BKT,1,1993,1993
202988916,BKT,8,1992,1992
202988934,BKT,109,2002,2002
202988949,BKT,36,1994,1994
202989006,BKT,38,2000,2000
202989021,BKT,12,2010,2010
202989028,BKT,6,2001,2001
202989031,BKT,37,2010,2010
202989062,BKT,538,2003,2010
202989068,BKT,0,NA,NA
202989145,BKT,159,2002,2002
202989175,BKT,1043,1991,2006
202989192,BKT,72,1994,1994
202989199,BKT,51,1991,2002
202989215,BKT,6,2009,2009
202989232,BKT,308,1993,2010
202989299,BKT,14,1996,1996
202989303,BKT,135,1994,1994
202989318,BKT,7,2002,2002
202989321,BKT,0,NA,NA
202989339,BKT,328,1995,1995
202989396,BKT,245,2001,2002
202989419,BKT,0,NA,NA
202989420,BKT,0,NA,NA
202989441,BKT,0,NA,NA
202989499,BKT,37,2007,2007
202989543,BKT,374,1996,2007
202989560,BKT,97,2010,2010
202989562,BKT,32,2010,2010
202989575,BKT,1,2010,2010
202989576,BKT,1495,1998,2002
202989597,BKT,25,1994,1994
202989631,BKT,21,1997,1997
202989640,BKT,120,1993,1993
202989665,BKT,1,1996,1996
202989679,BKT,193,1996,1996
202989681,BKT,138,2001,2001
202989697,BKT,148,1993,1993
202989716,BKT,812,2003,2010
202989717,BKT,41,1993,2003
202989724,BKT,3,2001,2001
202989725,BKT,3,2002,2002
202989759,BKT,0,NA,NA
202989773,BKT,20,1994,1998
202989798,BKT,264,1994,2002
202989811,BKT,104,1992,2010
202989826,BKT,18,2006,2006
202989827,BKT,91,2006,2006
202989840,BKT,157,1998,1998
202989845,BKT,34,1991,2002
202989867,BKT,354,2001,2006
202989878,BKT,11,1996,2006
202989884,BKT,24,1997,1997
202989888,BKT,190,1992,2002
202989889,BKT,24,1991,1993
202989903,BKT,204,1999,1999
202989908,BKT,121,1993,1993
202989924,BKT,22,2010,2010
202989957,BKT,27,2006,2006
202989986,BKT,7,2001,2001
202989992,BKT,15,1991,1998
202989994,BKT,1,1993,1993
202989996,BKT,4,2010,2010
202990029,BKT,529,2003,2010
202990069,BKT,1,2010,2010
202990083,BKT,308,1995,1995
202990085,BKT,39,1995,1995
202990090,BKT,154,1996,2004
202990121,BKT,362,1994,2004
202990127,BKT,0,NA,NA
202990134,BKT,174,1994,1994
202990157,BKT,1,2000,2000
202990181,BKT,7,1996,1996
202990182,BKT,70,1996,1996
202990194,BKT,2,1994,1994
202990200,BKT,83,1992,1992
202990222,BKT,41,2010,2010
202990245,BKT,1,1992,1992
202990251,BKT,0,NA,NA
202990274,BKT,100,1999,1999
202990302,BKT,23,1993,1993
202990319,BKT,73,1995,1995
202990327,BKT,86,2010,2010
202990356,BKT,23,2010,2010
202990391,BKT,550,2004,2010
202990392,BKT,57,2006,2006
202990393,BKT,118,2006,2007
202990414,BKT,0,NA,NA
202990441,BKT,63,1999,1999
202990444,BKT,8,1994,1994
202990445,BKT,218,2001,2001
202990478,BKT,10,2008,2008
202990492,BKT,62,2010,2010
202990500,BKT,0,NA,NA
202990575,BKT,105,2001,2001
202990576,BKT,70,2001,2001
202990603,BKT,4,2003,2003
202990606,BKT,316,1994,2002
202990616,BKT,0,NA,NA
202990622,BKT,12,2008,2008
202990634,BKT,5,1997,1997
202990655,BKT,246,1995,1995
202990658,BKT,49,1994,1994
202990679,BKT,10,1998,1998
202990703,BKT,23,2010,2010
202990738,BKT,0,NA,NA
202990739,BKT,665,1998,2010
202990765,BKT,38,2010,2010
202990770,BKT,675,1992,2009
202990777,BKT,0,NA,NA
202990779,BKT,0,NA,NA
202990799,BKT,56,2001,2001
202990819,BKT,0,NA,NA
202990842,BKT,13,1994,1996
202990866,BKT,133,1993,1993
202990902,BKT,255,2002,2002
202990915,BKT,0,NA,NA
202990931,BKT,8,2005,2005
202990933,BKT,84,1994,1994
202990938,BKT,0,NA,NA
202990941,BKT,0,NA,NA
202990944,BKT,0,NA,NA
202990947,BKT,48,2007,2010
202990965,BKT,249,2005,2005
202990974,BKT,60,1994,1994
202990976,BKT,150,2001,2001
202990985,BKT,211,2010,2010
202990996,BKT,2,2001,2001
202990997,BKT,338,1997,1997
202991001,BKT,49,2009,2009
202991015,BKT,31,2001,2001
202991019,BKT,0,NA,NA
202991045,BKT,0,NA,NA
202991052,BKT,0,NA,NA
202991054,BKT,2,2010,2010
202991066,BKT,0,NA,NA
202991075,BKT,39,1998,1998
202991088,BKT,0,NA,NA
202991117,BKT,8,2000,2000
202991126,BKT,694,1991,2002
202991161,BKT,219,2001,2004
202991182,BKT,3,2010,2010
202991219,BKT,9,2010,2010
202991246,BKT,5,2010,2010
202991252,BKT,3,2000,2002
202991256,BKT,32,1994,1994
202991281,BKT,50,1996,1999
202991284,BKT,74,1994,1994
202991286,BKT,149,2009,2009
202991290,BKT,0,NA,NA
202991309,BKT,140,1997,2001
202991326,BKT,4,2010,2010
202991330,BKT,88,1995,1995
202991338,BKT,41,1994,1994
202991339,BKT,259,2001,2001
202991347,BKT,80,1994,1994
202991352,BKT,65,2002,2002
202991357,BKT,2,1994,1994
202991358,BKT,25,1994,1994
202991368,BKT,233,2005,2005
202991371,BKT,12,2009,2009
202991398,BKT,406,2004,2004
202991403,BKT,80,1994,1994
202991411,BKT,5,1997,1997
202991415,BKT,32,1994,1994
202991426,BKT,0,NA,NA
202991429,BKT,0,NA,NA
202991442,BKT,2,2010,2010
202991457,BKT,93,1994,1994
202991473,BKT,0,NA,NA
202991482,BKT,2,2009,2009
202991498,BKT,0,NA,NA
202991506,BKT,65,2001,2001
202991507,BKT,41,1998,1998
202991517,BKT,1,2001,2001
202991522,BKT,0,NA,NA
202991549,BKT,291,2002,2002
202991553,BKT,1,2009,2009
202991606,BKT,11,1994,1997
202991612,BKT,160,1994,1994
202991640,BKT,21,1994,1994
202991660,BKT,15,2010,2010
202991662,BKT,141,1994,1994
202991690,BKT,208,1998,1998
202991736,BKT,3,1994,1996
202991743,BKT,34,2001,2001
202991750,BKT,379,2005,2005
202991769,BKT,5,1992,1992
202991789,BKT,17,2008,2008
202991791,BKT,9,1994,1994
202991825,BKT,0,NA,NA
202991831,BKT,117,2001,2001
202991836,BKT,40,2008,2008
202991866,BKT,2,1997,1997
202991888,BKT,49,2009,2009
202991900,BKT,110,2004,2004
202991927,BKT,44,1994,1994
202991936,BKT,309,2003,2010
202991993,BKT,94,1995,1995
202992008,BKT,6,1992,1992
202992041,BKT,55,2005,2005
202992044,BKT,0,NA,NA
202992073,BKT,13,2006,2007
202992108,BKT,20,2006,2007
202992111,BKT,0,NA,NA
202992147,BKT,90,2010,2010
202992148,BKT,43,1993,1993
202992151,BKT,103,2000,2009
202992195,BKT,28,2001,2001
202992220,BKT,129,1995,1998
202992225,BKT,9,2009,2009
202992232,BKT,115,2009,2009
202992236,BKT,83,1997,1997
202992274,BKT,85,2001,2001
202992301,BKT,146,2009,2009
202992309,BKT,64,1995,1995
202992320,BKT,51,2004,2004
202992375,BKT,203,1997,1997
202992404,BKT,21,2004,2004
202992416,BKT,189,1995,1995
202992427,BKT,0,NA,NA
202992438,BKT,56,1997,1997
202992439,BKT,260,2003,2003
202992512,BKT,31,2001,2001
202992513,BKT,3,1998,1998
202992515,BKT,155,1998,1998
202992524,BKT,6,2010,2010
202992533,BKT,45,1993,1993
202992542,BKT,70,1995,1998
202992591,BKT,12,2008,2008
202992599,BKT,1,2007,2007
202992602,BKT,74,2001,2001
202992604,BKT,0,NA,NA
202992609,BKT,0,NA,NA
202992638,BKT,0,NA,NA
202992660,BKT,1,2010,2010
202992676,BKT,61,2010,2010
202992702,BKT,39,1995,1995
202992728,BKT,162,2001,2001
202992741,BKT,19,2009,2009
202992755,BKT,0,NA,NA
202992770,BKT,9,2009,2009
202992791,BKT,331,2001,2010
202992810,BKT,118,1995,1995
202992848,BKT,35,1992,1992
202992851,BKT,0,NA,NA
202992865,BKT,0,NA,NA
202992879,BKT,192,1995,1998
202992890,BKT,564,1992,2006
202992894,BKT,1,1998,1998
202992956,BKT,14,2009,2009
202992975,BKT,1,1993,1993
202992985,BKT,0,NA,NA
202992989,BKT,0,NA,NA
202992994,BKT,198,1995,1998
202993024,BKT,210,2005,2005
202993069,BKT,4,2001,2001
202993082,BKT,10,2006,2006
202993098,BKT,4,2010,2010
202993099,BKT,21,2010,2010
202993124,BKT,29,2001,2001
202993138,BKT,0,NA,NA
202993159,BKT,112,1991,1992
202993179,BKT,76,2010,2010
202993181,BKT,46,1997,2004
202993192,BKT,3,2010,2010
202993198,BKT,1,1991,1991
202993208,BKT,10,1996,1996
202993233,BKT,149,1998,1998
202993241,BKT,0,NA,NA
202993253,BKT,0,NA,NA
202993267,BKT,79,2010,2010
202993303,BKT,5,2010,2010
202993304,BKT,0,NA,NA
202993308,BKT,27,2010,2010
202993329,BKT,75,2005,2005
202993345,BKT,1,2010,2010
202993346,BKT,0,NA,NA
202993355,BKT,19,2001,2010
202993366,BKT,5,2001,2001
202993383,BKT,139,2001,2001
202993400,BKT,0,NA,NA
202993401,BKT,16,2010,2010
202993419,BKT,81,2001,2001
202993435,BKT,0,NA,NA
202993444,BKT,844,1992,2008
202993445,BKT,1934,1991,2003
202993457,BKT,2,1998,1998
202993458,BKT,0,NA,NA
202993459,BKT,27,2010,2010
202993460,BKT,6,2000,2000
202993465,BKT,82,2005,2005
202993500,BKT,73,2006,2006
202993502,BKT,0,NA,NA
202993513,BKT,73,2006,2006
202993528,BKT,67,2001,2001
202993532,BKT,2,1999,1999
202993565,BKT,49,1993,1993
202993639,BKT,31,2001,2010
202993651,BKT,0,NA,NA
202993667,BKT,0,NA,NA
202993668,BKT,15,2000,2000
202993720,BKT,2,1998,1998
202993733,BKT,150,1997,1997
202993744,BKT,13,2006,2009
202993746,BKT,0,NA,NA
202993779,BKT,0,NA,NA
202993780,BKT,79,2006,2006
202993783,BKT,211,2001,2010
202993794,BKT,0,NA,NA
202993796,BKT,108,1996,1996
202993798,BKT,182,2001,2001
202993805,BKT,35,1993,1993
202993818,BKT,197,2001,2001
202993842,BKT,157,1997,1997
202993843,BKT,33,2005,2006
202993860,BKT,73,1999,1999
202993872,BKT,123,1992,1993
202993893,BKT,0,NA,NA
202993915,BKT,0,NA,NA
202993916,BKT,14,2010,2010
202993941,BKT,0,NA,NA
202993943,BKT,95,2005,2009
202993961,BKT,1,1998,1998
202993993,BKT,4,1996,1996
202993997,BKT,18,2010,2010
202994006,BKT,0,NA,NA
202994016,BKT,0,NA,NA
202994026,BKT,0,NA,NA
202994080,BKT,0,NA,NA
202994098,BKT,228,1999,1999
202994106,BKT,248,2004,2004
202994118,BKT,0,NA,NA
202994144,BKT,28,2010,2010
202994150,BKT,32,2010,2010
202994200,BKT,34,2001,2001
202994201,BKT,0,NA,NA
202994227,BKT,0,NA,NA
202994230,BKT,13,2005,2005
202994237,BKT,18,1994,1994
202994245,BKT,26,1995,2009
202994246,BKT,6,1995,1995
202994260,BKT,1,1996,1996
202994269,BKT,143,1999,1999
202994312,BKT,61,2001,2001
202994314,BKT,77,1996,1996
202994326,BKT,80,2000,2000
202994332,BKT,0,NA,NA
202994356,BKT,1,1999,1999
202994369,BKT,0,NA,NA
202994374,BKT,7,2010,2010
202994390,BKT,7,2001,2001
202994391,BKT,3,2001,2001
202994406,BKT,0,NA,NA
202994414,BKT,0,NA,NA
202994417,BKT,112,2001,2001
202994429,BKT,133,2001,2001
202994438,BKT,10,2010,2010
202994441,BKT,0,NA,NA
202994458,BKT,4,1999,2010
202994465,BKT,5,1999,1999
202994466,BKT,138,1999,1999
202994499,BKT,204,1999,1999
202994503,BKT,0,NA,NA
202994513,BKT,4,2010,2010
202994521,BKT,13,2002,2010
202994522,BKT,1,2007,2007
202994523,BKT,0,NA,NA
202994553,BKT,1,2010,2010
202994582,BKT,0,NA,NA
202994604,BKT,8,2005,2005
202994622,BKT,2,2008,2008
202994642,BKT,0,NA,NA
202994656,BKT,58,1992,1992
202994658,BKT,0,NA,NA
202994703,BKT,22,1994,1994
202994713,BKT,1,2002,2002
202994715,BKT,0,NA,NA
202994716,BKT,1,2001,2001
202994717,BKT,0,NA,NA
202994720,BKT,270,1999,1999
202994723,BKT,149,2006,2006
202994767,BKT,0,NA,NA
202994780,BKT,88,1999,1999
202994839,BKT,0,NA,NA
202994901,BKT,117,1992,1999
202994916,BKT,0,NA,NA
202994918,BKT,4,1995,1995
202994919,BKT,15,1999,1999
202994920,BKT,27,1991,1999
202994937,BKT,113,2006,2006
202994951,BKT,2,1994,1994
202994952,BKT,0,NA,NA
202994967,BKT,0,NA,NA
202994984,BKT,0,NA,NA
202994986,BKT,0,NA,NA
202995040,BKT,0,NA,NA
202995058,BKT,41,2001,2001
202995059,BKT,0,NA,NA
202995066,BKT,8,2006,2006
202995092,BKT,0,NA,NA
202995093,BKT,51,2009,2009
202995099,BKT,97,1992,1992
202995101,BKT,1,2002,2002
202995112,BKT,167,1995,2003
202995122,BKT,8,2010,2010
202995123,BKT,0,NA,NA
202995124,BKT,5,2010,2010
202995125,BKT,19,1993,1993
202995147,BKT,0,NA,NA
202995162,BKT,3,2009,2009
202995200,BKT,1,2008,2008
202995205,BKT,2,1999,1999
202995212,BKT,0,NA,NA
202995213,BKT,0,NA,NA
202995219,BKT,1,2005,2005
202995242,BKT,95,2006,2006
202995247,BKT,17,2010,2010
202995252,BKT,23,2006,2006
202995331,BKT,0,NA,NA
202995340,BKT,36,2001,2001
202995349,BKT,65,1992,1992
202995378,BKT,42,1995,2003
202995392,BKT,38,2001,2001
202995393,BKT,3,2001,2006
202995404,BKT,0,NA,NA
202995405,BKT,1,2008,2008
202995427,BKT,0,NA,NA
202995438,BKT,94,2008,2008
202995472,BKT,144,1993,2008
202995491,BKT,0,NA,NA
202995502,BKT,53,2005,2005
202995513,BKT,187,1999,1999
202995519,BKT,36,1991,2002
202995541,BKT,2,1998,1998
202995569,BKT,0,NA,NA
202995575,BKT,0,NA,NA
202995578,BKT,612,1991,2004
202995581,BKT,0,NA,NA
202995601,BKT,0,NA,NA
202995604,BKT,154,1999,1999
202995618,BKT,2,2001,2001
202995620,BKT,0,NA,NA
202995621,BKT,1,1996,1996
202995623,BKT,54,2008,2008
202995645,BKT,63,1991,1996
202995657,BKT,0,NA,NA
202995701,BKT,349,2005,2005
202995711,BKT,182,2001,2001
202995713,BKT,70,2009,2009
202995714,BKT,0,NA,NA
202995720,BKT,300,1991,1991
202995721,BKT,168,1991,1991
202995729,BKT,0,NA,NA
202995745,BKT,3,2010,2010
202995767,BKT,0,NA,NA
202995770,BKT,0,NA,NA
202995788,BKT,0,NA,NA
202995803,BKT,176,2010,2010
202995830,BKT,30,2010,2010
202995832,BKT,0,NA,NA
202995844,BKT,35,1994,1994
202995853,BKT,1,1991,1991
202995878,BKT,0,NA,NA
202995897,BKT,21,1993,2000
202995910,BKT,0,NA,NA
202995924,BKT,20,2010,2010
202995967,BKT,5,2010,2010
202996001,BKT,0,NA,NA
202996002,BKT,19,2010,2010
202996031,BKT,0,NA,NA
202996032,BKT,0,NA,NA
202996059,BKT,0,NA,NA
202996060,BKT,0,NA,NA
202996063,BKT,29,2010,2010
202996066,BKT,0,NA,NA
202996082,BKT,1,1999,1999
202996108,BKT,6,2007,2007
202996124,BKT,0,NA,NA
202996139,BKT,33,2008,2008
202996193,BKT,37,2006,2006
202996205,BKT,75,1996,1996
202996264,BKT,0,NA,NA
202996281,BKT,207,2001,2010
202996286,BKT,18,1993,1995
202996323,BKT,0,NA,NA
202996327,BKT,0,NA,NA
202996343,BKT,7,1995,2010
202996383,BKT,76,1991,1991
202996388,BKT,0,NA,NA
202996418,BKT,35,2006,2006
202996432,BKT,27,2006,2007
202996479,BKT,8,2006,2006
202996483,BKT,45,2001,2001
202996488,BKT,0,NA,NA
202996489,BKT,2,2001,2001
202996521,BKT,0,NA,NA
202996538,BKT,0,NA,NA
202996545,BKT,5,1991,2006
202996619,BKT,13,2008,2008
202996632,BKT,8,2006,2006
202996645,BKT,5,2006,2006
202996646,BKT,1,2006,2006
202996655,BKT,0,NA,NA
202996676,BKT,23,2003,2003
202996715,BKT,0,NA,NA
202996742,BKT,228,2000,2001
202996763,BKT,243,2002,2002
202996765,BKT,27,1994,1994
202996771,BKT,0,NA,NA
202996785,BKT,1,1998,1998
202996790,BKT,181,1991,2006
202996793,BKT,0,NA,NA
202996828,BKT,0,NA,NA
202996836,BKT,37,2006,2006
202996868,BKT,99,2003,2003
202996887,BKT,173,1999,1999
202996904,BKT,121,2007,2007
202996921,BKT,0,NA,NA
202996927,BKT,4,2006,2006
202996952,BKT,9,2003,2003
202996960,BKT,2,2006,2006
202996967,BKT,164,2001,2001
202996979,BKT,124,2006,2006
202997006,BKT,21,2008,2008
202997014,BKT,123,1992,1992
202997021,BKT,168,2004,2004
202997026,BKT,0,NA,NA
202997028,BKT,2,1999,1999
202997089,BKT,0,NA,NA
202997094,BKT,0,NA,NA
202997095,BKT,1,2006,2006
202997115,BKT,0,NA,NA
202997121,BKT,0,NA,NA
202997189,BKT,1,2005,2005
202997193,BKT,155,1995,1995
